PSWID,SYSTEM_NAME,COUNTY,OWNERSHIP_SDWIS,OWNERSHIP_Corrected,OWNERSHIP_Binary,TYPE_consolidated,SOURCE_SDWIS,Source_Binary,Source_Purchased,POP_TOTAL,LN_POP,CWStype_SDWIS,WQ_REG,VIOLATION_COUNT,COUNT_TCR,TOTAL_VIOLATIONS,INST_CHANGE
CA3205006,GRIZZLY RANCH CSD,PLUMAS,Local,Local,Governmental,CSD,GW,GW,No,25,3.218875825,Community,LPA,0,0,0,NO
CA3210001,IVCSD-GREENVILLE,PLUMAS,Local,Local,Governmental,CSD,SW,SW,No,1891,7.544861069,Community,SWRCB-DISTRICT,0,0,0,NO
CA3210002,PLUMAS COUNTY FLOOD CONTROL,PLUMAS,Local,Local,Governmental,Special Act District,SW,SW,No,2500,7.824046011,Community,SWRCB-DISTRICT,0,0,0,NO
CA3210003,CITY OF PORTOLA,PLUMAS,Local,Local,Governmental,City,SWP,SW,Purchased,2500,7.824046011,Community,SWRCB-DISTRICT,3,0,3,NO
CA3210004,QUINCY COMMUNITY S.D.,PLUMAS,Local,Local,Governmental,CSD,GW,GW,No,1879,7.538494999,Community,SWRCB-DISTRICT,0,1,1,NO
CA3210008,EAST QUINCY SERVICES DISTRICT,PLUMAS,Local,Local,Governmental,CSD,GW,GW,No,4451,8.400884069,Community,SWRCB-DISTRICT,0,0,0,NO
CA3210009,CHESTER PUBLIC U.D.,PLUMAS,Local,Local,Governmental,PUD,GW,GW,No,2645,7.880426344,Community,SWRCB-DISTRICT,0,2,2,NO
CA3210010,HAMILTON BRANCH CSD,PLUMAS,Local,Local,Governmental,CSD,GW,GW,No,1624,7.392647521,Community,SWRCB-DISTRICT,0,0,0,NO
CA3210011,PLUMAS EUREKA CSD,PLUMAS,Private,Local,Governmental,CSD,GW,GW,No,325,5.783825182,Community,SWRCB-DISTRICT,18,0,18,NO
CA3301115,CHIRIACO SUMMIT WATER DIST.,RIVERSIDE,Private,Local,Governmental,County Water District,SWP,SW,Purchased,53,3.970291914,Community,LPA,0,0,0,NO
CA3301226,MWD - EAGLE MOUNTAIN,RIVERSIDE,Private,Local,Governmental,Special Act District,SW,SW,No,11,2.397895273,Community,LPA,0,0,0,NO
CA3301381,CSA 51,RIVERSIDE,Local,Local,Governmental,CSA,GW,GW,No,350,5.857933154,Community,LPA,0,0,0,NO
CA3301428,BLYTHE - MESA RANCH,RIVERSIDE,Local,Local,Governmental,City,GW,GW,No,548,6.306275287,Community,SWRCB-DISTRICT,0,0,0,NO
CA3301512,PINYON PINES COUNTY WATER DIST,RIVERSIDE,Local,Local,Governmental,County Water District,GW,GW,No,160,5.075173815,Community,LPA,0,0,0,NO
CA3301577,CSA 62,RIVERSIDE,Local,Local,Governmental,CSA,GW,GW,No,700,6.551080335,Community,LPA,3,0,3,NO
CA3301630,BLYTHE - HIDDEN BEACHES,RIVERSIDE,Local,Local,Governmental,City,GW,GW,No,356,5.874930731,Community,SWRCB-DISTRICT,0,0,0,NO
CA3301690,TWIN PINES BOYS RANCH,RIVERSIDE,Local,Local,Governmental,County Sheriff,GW,GW,No,70,4.248495242,Community,LPA,0,0,0,NO
CA3301775,HIGH VALLEYS WATER DISTRICT,RIVERSIDE,Private,Local,Governmental,Water District,GWP,GW,Purchased,627,6.440946541,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310001,COACHELLA VWD: COVE COMMUNITY,RIVERSIDE,Local,Local,Governmental,County Water District,GW,GW,No,280000,12.54254488,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310002,BEAUMONT CHERRY VALLEY WD,RIVERSIDE,Local,Local,Governmental,Irrigation District,GW,GW,No,43111,10.67153346,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310003,BLYTHE - CITY OF,RIVERSIDE,Local,Local,Governmental,City,GW,GW,No,12348,9.421249386,Community,SWRCB-DISTRICT,1,0,1,NO
CA3310005,DESERT WATER AGENCY,RIVERSIDE,Local,Local,Governmental,Special Act District,SW,SW,No,64887,11.08040257,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310006,"BANNING, CITY OF",RIVERSIDE,Local,Local,Governmental,City,GW,GW,No,30325,10.31972773,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310007,COACHELLA WATER AUTHORITY,RIVERSIDE,Local,Local,Governmental,City,GW,GW,No,43917,10.69005677,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310008,MISSION SPRINGS WD,RIVERSIDE,Local,Local,Governmental,County Water District,GW,GW,No,36774,10.51254635,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310009,EASTERN MUNICIPAL WD,RIVERSIDE,Local,Local,Governmental,MWD,SWP,SW,Purchased,560080,13.23583491,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310012,ELSINORE VALLEY MWD,RIVERSIDE,Local,Local,Governmental,MWD,SW,SW,No,153280,11.94002159,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310016,"HEMET, CITY OF",RIVERSIDE,Local,Local,Governmental,City,GW,GW,No,29982,10.30835248,Community,SWRCB-DISTRICT,1,0,1,NO
CA3310018,HOME GARDENS COUNTY WD,RIVERSIDE,Local,Local,Governmental,County Water District,SWP,SW,Purchased,3033,8.017307508,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310019,IDYLLWILD WATER DISTRICT,RIVERSIDE,Local,Local,Governmental,County Water District,GW,GW,No,2500,7.824046011,Community,SWRCB-DISTRICT,2,0,2,NO
CA3310020,INDIO WATER AUTHORITY,RIVERSIDE,Local,Local,Governmental,City,GW,GW,No,77605,11.25938714,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310021,JURUPA COMMUNITY SD,RIVERSIDE,Local,Local,Governmental,CSD,GW,GW,No,118731,11.68461571,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310022,LAKE HEMET MWD,RIVERSIDE,Local,Local,Governmental,MWD,GW,GW,No,50001,10.81979828,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310025,"NORCO, CITY OF",RIVERSIDE,Local,Local,Governmental,City,SWP,SW,Purchased,25891,10.1616507,Community,SWRCB-DISTRICT,0,1,1,NO
CA3310028,RIVERSIDE CSA #122-MESA VERDE,RIVERSIDE,Local,Local,Governmental,CSA,GW,GW,No,1000,6.907755279,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310029,"PERRIS, CITY OF",RIVERSIDE,Local,Local,Governmental,City,SWP,SW,Purchased,9000,9.104979856,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310030,PINE COVE WATER DISTRICT,RIVERSIDE,Local,Local,Governmental,County Water District,GW,GW,No,1000,6.907755279,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310031,"RIVERSIDE, CITY OF",RIVERSIDE,Local,Local,Governmental,City,SWP,SW,Purchased,302032,12.61828825,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310032,"SAN JACINTO, CITY OF",RIVERSIDE,Local,Local,Governmental,City,GW,GW,No,17961,9.79595802,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310036,WESTERN MWD - MURRIETA DIVISION,RIVERSIDE,Local,Local,Governmental,MWD,SWP,SW,Purchased,12245,9.412872969,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310037,"CORONA, CITY OF",RIVERSIDE,Local,Local,Governmental,City,SWP,SW,Purchased,168432,12.03428739,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310038,RANCHO CALIFORNIA WATER DISTRICT,RIVERSIDE,Local,Local,Governmental,Water District,SWP,SW,Purchased,122763,11.71801095,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310040,FERN VALLEY WD,RIVERSIDE,Local,Local,Governmental,Water District,SW,SW,No,900,6.802394763,Community,SWRCB-DISTRICT,1,0,1,NO
CA3310044,RUBIDOUX COMMUNITY SD,RIVERSIDE,Local,Local,Governmental,CSD,GW,GW,No,32200,10.37972173,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310047,CABAZON WATER DISTRICT,RIVERSIDE,Local,Local,Governmental,County Water District,GW,GW,No,2535,7.837948916,Community,SWRCB-DISTRICT,0,1,1,NO
CA3310048,COACHELLA VWD: I.D. NO. 8,RIVERSIDE,Local,Local,Governmental,County Water District,GW,GW,No,4200,8.342839804,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310049,WESTERN MWD,RIVERSIDE,Local,Local,Governmental,MWD,SWP,SW,Purchased,82788,11.3240384,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310052,LAKE HEMET-GARNER VALLEY,RIVERSIDE,Local,Local,Governmental,MWD,GW,GW,No,480,6.173786104,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310074,TEMESCAL VALLEY WATER DISTRICT,RIVERSIDE,Local,Local,Governmental,Water District,SWP,SW,Purchased,16963,9.73878978,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310075,WESTERN MWD (ARLINGTON),RIVERSIDE,Local,Local,Governmental,MWD,GW,GW,No,27160,10.20950058,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310076,WESTERN MWD (ID A - RAINBOW),RIVERSIDE,Local,Local,Governmental,MWD,SWP,SW,Purchased,179,5.187385806,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310078,WEST PALM SPRINGS VILLAGE,RIVERSIDE,Local,Local,Governmental,County Water District,GW,GW,No,471,6.154858094,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310080,LAKE HEMET MWD-CAMP GROUND,RIVERSIDE,Local,Local,Governmental,MWD,GW,GW,No,825,6.715383386,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310081,PALM SPRINGS CREST,RIVERSIDE,Local,Local,Governmental,County Water District,GW,GW,No,355,5.872117789,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310083,CHINO BASIN DESALTER AUTH. - DESALTER 2,RIVERSIDE,Local,Local,Governmental,JPA,GW,GW,No,87846,11.38334056,Community,SWRCB-DISTRICT,0,0,0,NO
CA3310800,CALIFORNIA REHABILITATION CENTER - NORCO,RIVERSIDE,State Government,State Government,Governmental,State,GWP,GW,Purchased,3720,8.221478947,Community,SWRCB-DISTRICT,8,4,12,NO
CA3310801,BAUTISTA CC NO. 36,RIVERSIDE,State Government,State Government,Governmental,State,GW,GW,No,120,4.787491743,Community,SWRCB-DISTRICT,2,0,2,NO
CA3310802,CHUCKAWALLA VALLEY STATE PRISON,RIVERSIDE,State Government,State Government,Governmental,State,GW,GW,No,5669,8.642768014,Community,SWRCB-DISTRICT,3,0,3,NO
CA3400101,HOOD WATER MAINTENCE DIST [SWS],SACRAMENTO,Local,Local,Governmental,Special Act District,GW,GW,No,100,4.605170186,Community,LPA,0,0,0,NO
CA3400106,EAST WALNUT GROVE [SWS],SACRAMENTO,Local,Local,Governmental,Special Act District,GW,GW,No,300,5.703782475,Community,LPA,0,1,1,NO
CA3400156,SOUTHWEST TRACT W M D [SWS],SACRAMENTO,Local,Local,Governmental,Special Act District,GWP,GW,Purchased,150,5.010635294,Community,LPA,0,0,0,NO
CA3400229,RIO COSUMNES CORRECTIONAL CENTER [SWS],SACRAMENTO,Local,Local,Governmental,County Sheriff,GW,GW,No,2800,7.937374696,Community,LPA,0,0,0,NO
CA3410001,SACRAMENTO SUBURBAN WATER DISTRICT,SACRAMENTO,Local,Local,Governmental,County Water District,SWP,SW,Purchased,266010,12.49128918,Community,SWRCB-DISTRICT,0,0,0,NO
CA3410002,SCWA - ARDEN PARK VISTA,SACRAMENTO,Local,Local,Governmental,Special Act District,GW,GW,No,9841,9.194312611,Community,SWRCB-DISTRICT,0,0,0,NO
CA3410004,CARMICHAEL WATER DISTRICT,SACRAMENTO,Local,Local,Governmental,Irrigation District,GU,GW,No,40000,10.59663473,Community,SWRCB-DISTRICT,0,0,0,NO
CA3410005,RANCHO MURIETA COMMUNITY SERVI,SACRAMENTO,Local,Local,Governmental,CSD,SW,SW,No,4193,8.341171747,Community,SWRCB-DISTRICT,1,0,1,NO
CA3410006,CITRUS HEIGHTS WATER DISTRICT,SACRAMENTO,Local,Local,Governmental,Irrigation District,SWP,SW,Purchased,66500,11.10495723,Community,SWRCB-DISTRICT,0,0,0,NO
CA3410007,DEL PASO MANOR COUNTY WATER DI,SACRAMENTO,Local,Local,Governmental,County Water District,GW,GW,No,4520,8.416267273,Community,SWRCB-DISTRICT,0,0,0,NO
CA3410008,ELK GROVE WATER SERVICE,SACRAMENTO,Private,Local,Governmental,RCD,GW,GW,No,40461,10.60809383,Community,SWRCB-DISTRICT,0,0,0,NO
CA3410009,FAIR OAKS WATER DISTRICT,SACRAMENTO,Local,Local,Governmental,Irrigation District,SWP,SW,Purchased,35114,10.46635519,Community,SWRCB-DISTRICT,0,0,0,NO
CA3410011,"GALT, CITY OF",SACRAMENTO,Local,Local,Governmental,City,GW,GW,No,23647,10.07099154,Community,SWRCB-DISTRICT,0,0,0,NO
CA3410014,"FOLSOM, CITY OF - MAIN",SACRAMENTO,Local,Local,Governmental,City,SW,SW,No,103780,11.55002855,Community,SWRCB-DISTRICT,0,0,0,NO
CA3410018,RIO LINDA/ELVERTA COMMUNITY WATER DIST,SACRAMENTO,Local,Local,Governmental,County Water District,GW,GW,No,13386,9.501964664,Community,SWRCB-DISTRICT,0,0,0,NO
CA3410020,CITY OF SACRAMENTO MAIN,SACRAMENTO,Local,Local,Governmental,City,SW,SW,No,862077,13.66709987,Community,SWRCB-DISTRICT,0,0,0,NO
CA3410021,SAN JUAN WATER DISTRICT,SACRAMENTO,Local,Local,Governmental,CSD,SW,SW,No,334424,12.72016493,Community,SWRCB-DISTRICT,0,0,0,NO
CA3410026,CALIFORNIA STATE FAIR,SACRAMENTO,State Government,State Government,Governmental,State,GW,GW,No,8524,9.050640993,Community,SWRCB-DISTRICT,0,0,0,NO
CA3410029,SCWA - LAGUNA/VINEYARD,SACRAMENTO,Local,Local,Governmental,Special Act District,SW,SW,No,184381,12.12475955,Community,SWRCB-DISTRICT,0,0,0,NO
CA3410030,"FOLSOM, CITY OF - ASHLAND",SACRAMENTO,Local,Local,Governmental,City,SWP,SW,Purchased,3152,8.055792451,Community,SWRCB-DISTRICT,0,0,0,NO
CA3410032,FOLSOM STATE PRISON,SACRAMENTO,State Government,State Government,Governmental,State,SW,SW,No,9500,9.159047078,Community,SWRCB-DISTRICT,0,0,0,NO
CA3410033,FLORIN COUNTY WATER DISTRICT,SACRAMENTO,Local,Local,Governmental,County Water District,GW,GW,No,7652,8.942722331,Community,SWRCB-DISTRICT,0,0,0,NO
CA3410704,SCWA MATHER-SUNRISE,SACRAMENTO,Local,Local,Governmental,Special Act District,SWP,SW,Purchased,15170,9.627075072,Community,SWRCB-DISTRICT,0,0,0,NO
CA3500006,CSA NO. 31 STONEGATE WS,SAN BENITO,Local,Local,Governmental,CSA,SW,SW,No,252,5.529429088,Community,SWRCB-DISTRICT,0,0,0,NO
CA3500509,TRES PINOS CWD,SAN BENITO,Local,Local,Governmental,County Water District,GW,GW,No,350,5.857933154,Community,SWRCB-DISTRICT,0,0,0,NO
CA3500910,DUNNEVILLE ESTATES CSA #50,SAN BENITO,Local,Local,Governmental,CSA,GW,GW,No,120,4.787491743,Community,SWRCB-DISTRICT,0,0,0,NO
CA3500923,FAIRVIEW ROAD WATER SYSTEM,SAN BENITO,Local,Local,Governmental,County Water District,GW,GW,No,33,3.496507561,Community,SWRCB-DISTRICT,14,1,15,NO
CA3510001,"HOLLISTER, CITY OF",SAN BENITO,Local,Local,Governmental,City,SWP,SW,Purchased,22940,10.04063739,Community,SWRCB-DISTRICT,4,0,4,NO
CA3510002,"SAN JUAN BAUTISTA, CITY OF",SAN BENITO,Local,Local,Governmental,City,GW,GW,No,1830,7.512071246,Community,SWRCB-DISTRICT,4,0,4,NO
CA3510003,SUNNYSLOPE COUNTY WATER DIST,SAN BENITO,Private,Local,Governmental,County Water District,SWP,SW,Purchased,19189,9.862092477,Community,SWRCB-DISTRICT,0,0,0,NO
CA3510004,AROMAS WATER DISTRICT,SAN BENITO,Private,Local,Governmental,County Water District,GW,GW,No,2900,7.972466016,Community,SWRCB-DISTRICT,0,0,0,NO
CA3510007,SAN BENITO COUNTY WATER DISTRICT,SAN BENITO,Local,Local,Governmental,County Water District,SW,SW,No,42529,10.65794148,Community,SWRCB-DISTRICT,0,0,0,Yes
CA3600008,APPLE VALLEY FOOTHILL CWD,SAN BERNARDINO,Local,Local,Governmental,County Water District,GW,GW,No,696,6.54534966,Community,SWRCB-DISTRICT,0,0,0,NO
CA3600009,APPLE VALLEY HEIGHTS CWD,SAN BERNARDINO,Local,Local,Governmental,County Water District,GW,GW,No,943,6.849066283,Community,SWRCB-DISTRICT,0,0,0,NO
CA3600022,BAKER COMMUNITY SERVICES DISTRICT,SAN BERNARDINO,Local,Local,Governmental,CSD,GW,GW,No,1000,6.907755279,Community,LPA,0,0,0,NO
CA3600086,DAGGETT COMM SVCS DIST,SAN BERNARDINO,Private,Local,Governmental,CSD,GW,GW,No,795,6.678342115,Community,LPA,5,1,6,NO
CA3600087,DEER LODGE WATER SYSTEM,SAN BERNARDINO,Private,Local,Governmental,CSD,GW,GW,No,745,6.613384218,Community,LPA,0,0,0,NO
CA3600108,GLEN HELEN WATER SYSTEM,SAN BERNARDINO,Local,Local,Governmental,CSA,GW,GW,No,10000,9.210340372,Community,LPA,0,0,0,NO
CA3600114,CSA 70 W-3 HACIENDA,SAN BERNARDINO,Local,Local,Governmental,CSA,GW,GW,No,695,6.543911846,Community,LPA,25,0,25,NO
CA3600196,CSA 70 W-4 PIONEERTOWN,SAN BERNARDINO,Local,Local,Governmental,CSA,GW,GW,No,625,6.43775165,Community,LPA,60,0,60,NO
CA3600215,GILBERT STREET COMPLEX,SAN BERNARDINO,Local,Local,Governmental,County Dept. (other),GW,GW,No,1000,6.907755279,Community,LPA,0,0,0,NO
CA3600220,CSA 42 ORO GRANDE,SAN BERNARDINO,Local,Local,Governmental,CSA,GW,GW,No,700,6.551080335,Community,LPA,0,0,0,NO
CA3600222,JUNIPER RIVIERA CWD,SAN BERNARDINO,Local,Local,Governmental,County Water District,GW,GW,No,437,6.079933195,Community,SWRCB-DISTRICT,2,0,2,NO
CA3600226,CSA 70-F MORONGO,SAN BERNARDINO,Local,Local,Governmental,CSA,GW,GW,No,450,6.109247583,Community,LPA,26,0,26,NO
CA3600283,DEPARTMENT OF WATER AND POWER,SAN BERNARDINO,Local,Local,Governmental,City,GW,GW,No,388,5.96100534,Community,LPA,0,0,0,NO
CA3600306,THUNDERBIRD CWD,SAN BERNARDINO,Local,Local,Governmental,County Water District,GW,GW,No,840,6.733401892,Community,SWRCB-DISTRICT,0,0,0,NO
CA3600382,MWD OF SO CAL IRON MOUNTAIN,SAN BERNARDINO,Mixed (Public/Private),Local,Governmental,Special Act District,SW,SW,No,32,3.465735903,Community,SWRCB-DISTRICT,0,0,0,NO
CA3600383,MWD OF SO CAL GENE PLANT,SAN BERNARDINO,Private,Local,Governmental,Special Act District,SW,SW,No,103,4.634728988,Community,SWRCB-DISTRICT,0,0,0,NO
CA3601182,HIGH DESERT DETENTION CENTER,SAN BERNARDINO,Local,Local,Governmental,County Sheriff,GW,GW,No,300,5.703782475,Community,LPA,0,0,0,NO
CA3610001,"ADELANTO, CITY OF",SAN BERNARDINO,Local,Local,Governmental,City,GW,GW,No,143414,11.87349083,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610004,WEST VALLEY WATER DISTRICT,SAN BERNARDINO,Local,Local,Governmental,County Water District,SW,SW,No,83218,11.32921895,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610005,LAKE ARROWHEAD CSD,SAN BERNARDINO,Local,Local,Governmental,CSD,SW,SW,No,7183,8.879472402,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610006,WATER FACILITIES AUTHORITY-JPA,SAN BERNARDINO,Local,Local,Governmental,JPA,SW,SW,No,480000,13.08154138,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610008,BIG BEAR CITY CSD,SAN BERNARDINO,Local,Local,Governmental,CSD,GU,GW,No,12503,9.433723894,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610009,BIGHORN - DESERT VIEW WATER AGENCY,SAN BERNARDINO,Local,Local,Governmental,Special Act District,GW,GW,No,3073,8.030409562,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610012,"CHINO, CITY OF",SAN BERNARDINO,Local,Local,Governmental,City,SWP,SW,Purchased,73683,11.20752739,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610013,"LOMA LINDA, CITY OF",SAN BERNARDINO,Local,Local,Governmental,City,GW,GW,No,23751,10.07537991,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610014,"COLTON, CITY OF",SAN BERNARDINO,Local,Local,Governmental,City,GW,GW,No,47678,10.77222535,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610015,CRESTLINE VILLAGE CWD - DIVISION 10,SAN BERNARDINO,Local,Local,Governmental,County Water District,SWP,SW,Purchased,7347,8.902047346,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610018,CUCAMONGA VALLEY WATER DISTRICT,SAN BERNARDINO,Local,Local,Governmental,County Water District,SW,SW,No,200600,12.20906815,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610019,SAN BERNARDINO VALLEY WD,SAN BERNARDINO,Local,Local,Governmental,MWD,GW,GW,No,109608,11.60466564,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610022,DWP - FAWNSKIN,SAN BERNARDINO,Local,Local,Governmental,City,GU,GW,No,456,6.12249281,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610024,HESPERIA WD,SAN BERNARDINO,Local,Local,Governmental,City,GW,GW,No,94133,11.45246395,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610025,JOSHUA BASIN WATER DISTRICT,SAN BERNARDINO,Local,Local,Governmental,County Water District,GW,GW,No,9577,9.16711967,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610026,SBDNO COUNTY SERVICE AREA 70 CEDAR GLEN,SAN BERNARDINO,Local,Local,Governmental,CSA,SWP,SW,Purchased,1169,7.063903961,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610029,MONTE VISTA CWD,SAN BERNARDINO,Local,Local,Governmental,County Water District,SWP,SW,Purchased,56998,10.95077146,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610030,MARIANA RANCHOS CWD,SAN BERNARDINO,Local,Local,Governmental,County Water District,GW,GW,No,1386,7.23417718,Community,SWRCB-DISTRICT,0,1,1,NO
CA3610032,"NEEDLES, CITY OF",SAN BERNARDINO,Local,Local,Governmental,City,GW,GW,No,6054,8.70847449,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610034,ONTARIO MUNICIPAL UTILITIES COMPANY,SAN BERNARDINO,Local,Local,Governmental,City,SWP,SW,Purchased,167382,12.0280339,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610036,"CHINO HILLS, CITY OF",SAN BERNARDINO,Local,Local,Governmental,City,SWP,SW,Purchased,78866,11.27550549,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610037,REDLANDS CITY MUD-WATER DIV,SAN BERNARDINO,Local,Local,Governmental,City,SW,SW,No,71035,11.17092799,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610038,"RIALTO, CITY OF",SAN BERNARDINO,Local,Local,Governmental,City,SWP,SW,Purchased,54453,10.90509322,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610039,SAN BERNARDINO CITY,SAN BERNARDINO,Local,Local,Governmental,City,GU,GW,No,395417,12.88769618,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610044,DWP - BIG BEAR LAKE/MOONRIDGE,SAN BERNARDINO,Local,Local,Governmental,City,GW,GW,No,4875,8.491875383,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610045,LACSD - RIMFOREST,SAN BERNARDINO,Local,Local,Governmental,CSD,SWP,SW,Purchased,579,6.361302478,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610049,TWENTYNINE PALMS WATER DISTRICT,SAN BERNARDINO,Local,Local,Governmental,County Water District,GW,GW,No,18795,9.841346156,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610050,"UPLAND, CITY OF",SAN BERNARDINO,Local,Local,Governmental,City,SW,SW,No,319827,12.6755355,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610052,VICTORVILLE WATER DISTRICT,SAN BERNARDINO,Local,Local,Governmental,City,GW,GW,No,123795,11.72638225,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610055,YUCAIPA VALLEY WATER DISTRICT,SAN BERNARDINO,Local,Local,Governmental,County Water District,SW,SW,No,54310,10.90246365,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610060,BDVWA - GOAT MOUNTAIN ID,SAN BERNARDINO,Local,Local,Governmental,Special Act District,GW,GW,No,913,6.816735881,Community,SWRCB-DISTRICT,0,0,0,Yes
CA3610061,DWP - SUGARLOAF/ERWIN LAKE,SAN BERNARDINO,Local,Local,Governmental,City,GW,GW,No,3320,8.107720062,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610062,RUNNING SPRINGS WATER DISTRICT,SAN BERNARDINO,Local,Local,Governmental,County Water District,SWP,SW,Purchased,5528,8.617581365,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610064,EAST VALLEY WATER DISTRICT,SAN BERNARDINO,Local,Local,Governmental,County Water District,SW,SW,No,104457,11.55653078,Community,SWRCB-DISTRICT,3,0,3,NO
CA3610073,HI DESERT WD,SAN BERNARDINO,Local,Local,Governmental,County Water District,GW,GW,No,23760,10.07575877,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610075,CHINO BASIN DESALTER AUTH. - DESALTER 1,SAN BERNARDINO,Local,Local,Governmental,JPA,GW,GW,No,258217,12.4615556,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610086,WEST END CONSOLIDATED WATER COMPANY,SAN BERNARDINO,Local,Mixed (Public/Private),Governmental,City,GW,GW,No,76106,11.23988238,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610110,ARROWBEAR PARK CWD,SAN BERNARDINO,Local,Local,Governmental,County Water District,GW,GW,No,1856,7.526178913,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610112,HELENDALE COMMUNITY SERVICE DISTRICT,SAN BERNARDINO,Local,Local,Governmental,CSD,GW,GW,No,6510,8.781094735,Community,SWRCB-DISTRICT,2,0,2,NO
CA3610114,CLAWA,SAN BERNARDINO,State Government,Local,Governmental,Special Act District,SW,SW,No,37015,10.51907851,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610120,PHELAN PINON HILLS CSD,SAN BERNARDINO,Local,Local,Governmental,CSD,GW,GW,No,25230,10.13578904,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610121,SBDNO COUNTY SERVICE AREA 64,SAN BERNARDINO,Local,Local,Governmental,CSA,GW,GW,No,14264,9.56549416,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610125,SBNDO COUNTY SERVICE AREA 70J,SAN BERNARDINO,Local,Local,Governmental,CSA,GW,GW,No,11847,9.37982995,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610129,MOJAVE WATER AGENCY,SAN BERNARDINO,Local,Local,Governmental,Special Act District,GW,GW,No,292449,12.58604557,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610701,USMC NEBO (BARSTOW),SAN BERNARDINO,Federal Government,Federal Government,Governmental,Federal,GWP,GW,Purchased,1538,7.33823815,Community,SWRCB-DISTRICT,0,0,0,NO
CA3610703,USMC - 29 PALMS,SAN BERNARDINO,Federal Government,Federal Government,Governmental,Federal,GW,GW,No,20918,9.948365311,Community,SWRCB-DISTRICT,0,0,0,NO
